,lineup,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-,TEAM,GAMEDAY
10,".K. Thomas, .M. Redd, .C. Delfino, .H. Warrick, .B. Jennings ",1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,MIL,Dec 19 2009
11,".M. Redd, .C. Delfino, .A. Bogut, .E. Ilyasova, .B. Jennings ",1,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,MIL,Dec 19 2009
12,".C. Bell, .C. Delfino, .A. Bogut, .E. Ilyasova, .B. Jennings ",1,0.1,2.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MIL,Dec 19 2009
13,".C. Bell, .C. Delfino, .A. Bogut, .E. Ilyasova, .L. Mbah a Moute ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,MIL,Dec 19 2009
14,".C. Bell, .C. Delfino, .A. Bogut, .L. Mbah a Moute, .B. Jennings ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,MIL,Dec 19 2009
15,".C. Bell, .A. Bogut, .E. Ilyasova, .L. Mbah a Moute, .B. Jennings ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,Dec 19 2009
16,".C. Bell, .A. Bogut, .H. Warrick, .E. Ilyasova, .B. Jennings ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,Dec 19 2009
17,".K. Thomas, .C. Bell, .A. Bogut, .H. Warrick, .B. Jennings ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,Dec 19 2009
18,".K. Thomas, .C. Bell, .L. Ridnour, .H. Warrick, .B. Jennings ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,Dec 19 2009
19,".K. Thomas, .C. Delfino, .E. Ilyasova, .L. Mbah a Moute, .B. Jennings ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,Dec 19 2009
20,".K. Thomas, .L. Ridnour, .E. Ilyasova, .L. Mbah a Moute, .B. Jennings ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,Dec 19 2009
21,".M. Redd, .L. Ridnour, .A. Bogut, .E. Ilyasova, .L. Mbah a Moute ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIL,Dec 19 2009
0,".S. Jackson, .N. Mohammed, .G. Wallace, .B. Diaw, .R. Felton ",1,13.2,29.0,12.0,22.0,54.5,0.0,2.0,0.0,5.0,6.0,83.3,4.0,11.0,15.0,7.0,5.0,3.0,2.0,2.0,5.0,5.0,5.0,CHA,Nov 22 2009
1,".R. Murray, .B. Diaw, .S. Graham, .D. Augustin, .D. Brown ",1,5.7,13.0,5.0,9.0,55.6,1.0,1.0,100,2.0,2.0,100,0.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,CHA,Nov 22 2009
2,".S. Jackson, .R. Murray, .B. Diaw, .D. Augustin, .D. Brown ",1,4.4,9.0,3.0,5.0,60.0,0.0,0.0,0.0,3.0,5.0,60.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,6.0,CHA,Nov 22 2009
3,".S. Jackson, .R. Murray, .B. Diaw, .R. Felton, .D. Brown ",1,4.2,8.0,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,CHA,Nov 22 2009
4,".S. Jackson, .G. Wallace, .R. Murray, .B. Diaw, .R. Felton ",1,3.7,8.0,4.0,9.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,CHA,Nov 22 2009
5,".S. Jackson, .G. Wallace, .B. Diaw, .R. Felton, .G. Henderson ",1,2.8,8.0,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,CHA,Nov 22 2009
6,".S. Graham, .D. Augustin, .A. Ajinca, .G. Henderson, .D. Brown ",1,2.7,5.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,2.0,-6.0,CHA,Nov 22 2009
7,".S. Jackson, .D. Diop, .G. Wallace, .R. Murray, .R. Felton ",1,2.5,4.0,1.0,6.0,16.7,0.0,1.0,0.0,2.0,2.0,100,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.0,CHA,Nov 22 2009
8,".S. Jackson, .N. Mohammed, .G. Wallace, .B. Diaw, .D. Augustin ",1,1.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,-2.0,CHA,Nov 22 2009
9,".S. Jackson, .G. Wallace, .R. Murray, .D. Augustin, .D. Brown ",1,1.4,5.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,5.0,CHA,Nov 22 2009
10,".N. Mohammed, .G. Wallace, .S. Graham, .D. Augustin, .D. Brown ",1,1.2,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,CHA,Nov 22 2009
11,".S. Jackson, .G. Wallace, .R. Murray, .R. Felton, .D. Brown ",1,1.2,5.0,2.0,5.0,40.0,0.0,1.0,0.0,1.0,1.0,100,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,CHA,Nov 22 2009
12,".N. Mohammed, .R. Murray, .S. Graham, .D. Augustin, .D. Brown ",1,1.1,4.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CHA,Nov 22 2009
13,".B. Diaw, .S. Graham, .D. Augustin, .G. Henderson, .D. Brown ",1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,CHA,Nov 22 2009
14,".G. Wallace, .R. Felton, .A. Ajinca, .G. Henderson, .D. Brown ",1,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,Nov 22 2009
15,".G. Wallace, .R. Murray, .B. Diaw, .R. Felton, .D. Brown ",1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,CHA,Nov 22 2009
16,".S. Jackson, .N. Mohammed, .G. Wallace, .R. Murray, .R. Felton ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-3.0,CHA,Nov 22 2009
17,".S. Jackson, .N. Mohammed, .G. Wallace, .R. Murray, .D. Augustin ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,CHA,Nov 22 2009
18,".R. Felton, .S. Graham, .A. Ajinca, .G. Henderson, .D. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,Nov 22 2009
19,".S. Jackson, .B. Diaw, .R. Felton, .S. Graham, .G. Henderson ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,Nov 22 2009
20,".S. Jackson, .B. Diaw, .S. Graham, .G. Henderson, .D. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,Nov 22 2009
21,".S. Jackson, .G. Wallace, .R. Felton, .G. Henderson, .D. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,Nov 22 2009
22,".S. Jackson, .G. Wallace, .R. Murray, .R. Felton, .D. Augustin ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,Nov 22 2009
23,".S. Jackson, .N. Mohammed, .G. Wallace, .D. Augustin, .D. Brown ",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHA,Nov 22 2009
0,".R. Alston, .T. Hassell, .B. Simmons, .J. Boone, .B. Lopez ",1,17.9,30.0,13.0,26.0,50.0,4.0,4.0,100,0.0,0.0,0.0,2.0,13.0,15.0,7.0,11.0,2.0,2.0,0.0,9.0,5.0,1.0,NJN,Nov 7 2009
1,".R. Alston, .T. Hassell, .J. Boone, .B. Lopez, .T. Williams ",1,8.5,13.0,6.0,15.0,40.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,6.0,9.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,-3.0,NJN,Nov 7 2009
2,".R. Alston, .B. Simmons, .J. Boone, .B. Lopez, .T. Williams ",1,7.3,16.0,6.0,13.0,46.2,1.0,4.0,25.0,3.0,4.0,75.0,1.0,7.0,8.0,4.0,0.0,1.0,0.0,0.0,3.0,6.0,9.0,NJN,Nov 7 2009
3,".R. Alston, .E. Najera, .B. Simmons, .S. Williams, .T. Williams ",1,3.0,6.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,NJN,Nov 7 2009
4,".R. Alston, .E. Najera, .T. Hassell, .B. Lopez, .T. Williams ",1,2.7,3.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,-4.0,NJN,Nov 7 2009
5,".R. Alston, .E. Najera, .T. Hassell, .S. Williams, .T. Williams ",1,2.5,4.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,-2.0,NJN,Nov 7 2009
6,".E. Najera, .T. Hassell, .B. Simmons, .J. Boone, .T. Williams ",1,1.6,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,NJN,Nov 7 2009
7,".T. Hassell, .B. Simmons, .J. Boone, .B. Lopez, .T. Williams ",1,1.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,NJN,Nov 7 2009
8,".E. Najera, .T. Hassell, .B. Simmons, .B. Lopez, .T. Williams ",1,1.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,NJN,Nov 7 2009
9,".R. Alston, .T. Hassell, .B. Simmons, .B. Lopez, .T. Williams ",1,0.9,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,-2.0,NJN,Nov 7 2009
10,".R. Alston, .E. Najera, .B. Simmons, .B. Lopez, .T. Williams ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NJN,Nov 7 2009
11,".R. Alston, .E. Najera, .T. Hassell, .J. Boone, .T. Williams ",1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,NJN,Nov 7 2009
12,".R. Alston, .E. Najera, .T. Hassell, .B. Simmons, .T. Williams ",1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJN,Nov 7 2009
0,".J. Hayes, .D. Harris, .J. Yi, .B. Lopez, .C. Lee ",1,19.7,48.0,19.0,38.0,50.0,1.0,5.0,20.0,9.0,10.0,90.0,4.0,16.0,20.0,14.0,2.0,6.0,1.0,3.0,10.0,8.0,14.0,NJN,Mar 24 2010
1,".K. Dooling, .K. Humphries, .B. Lopez, .C. Lee, .C. Douglas-Roberts ",1,5.8,4.0,1.0,9.0,11.1,0.0,1.0,0.0,2.0,2.0,100,0.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,-5.0,NJN,Mar 24 2010
2,".D. Harris, .K. Humphries, .B. Lopez, .C. Lee, .C. Douglas-Roberts ",1,3.9,11.0,4.0,6.0,66.7,1.0,2.0,50.0,2.0,2.0,100,0.0,6.0,6.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,7.0,NJN,Mar 24 2010
3,".J. Hayes, .D. Harris, .K. Humphries, .B. Lopez, .C. Lee ",1,3.2,3.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,-2.0,NJN,Mar 24 2010
4,".K. Dooling, .T. Hassell, .K. Humphries, .B. Lopez, .C. Douglas-Roberts ",1,2.4,4.0,1.0,3.0,33.3,1.0,1.0,100,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,NJN,Mar 24 2010
5,".J. Hayes, .D. Harris, .J. Boone, .B. Lopez, .C. Lee ",1,2.3,4.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.0,NJN,Mar 24 2010
6,".K. Dooling, .J. Hayes, .J. Boone, .J. Yi, .C. Douglas-Roberts ",1,2.3,2.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,-3.0,NJN,Mar 24 2010
7,".J. Hayes, .D. Harris, .J. Boone, .J. Yi, .C. Douglas-Roberts ",1,2.1,2.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.0,NJN,Mar 24 2010
8,".K. Dooling, .J. Hayes, .K. Humphries, .J. Boone, .C. Douglas-Roberts ",1,1.3,5.0,1.0,3.0,33.3,1.0,1.0,100,2.0,2.0,100,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,NJN,Mar 24 2010
9,".J. Hayes, .D. Harris, .J. Boone, .B. Lopez, .C. Douglas-Roberts ",1,1.2,3.0,1.0,3.0,33.3,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,NJN,Mar 24 2010
10,".K. Dooling, .T. Hassell, .J. Boone, .J. Yi, .C. Douglas-Roberts ",1,1.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,NJN,Mar 24 2010
11,".K. Dooling, .T. Hassell, .K. Humphries, .J. Boone, .C. Douglas-Roberts ",1,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,NJN,Mar 24 2010
12,".J. Hayes, .D. Harris, .J. Boone, .J. Yi, .C. Lee ",1,0.7,3.0,1.0,1.0,100,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NJN,Mar 24 2010
13,".J. Hayes, .J. Boone, .C. Quinn, .J. Yi, .C. Lee ",1,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,NJN,Mar 24 2010
14,".K. Dooling, .J. Hayes, .K. Humphries, .B. Lopez, .C. Douglas-Roberts ",1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,NJN,Mar 24 2010
0,".T. Hassell, .D. Harris, .J. Yi, .B. Lopez, .C. Douglas-Roberts ",1,14.7,23.0,8.0,22.0,36.4,0.0,2.0,0.0,7.0,7.0,100,1.0,11.0,12.0,4.0,6.0,2.0,2.0,1.0,4.0,4.0,-12.0,NJN,Mar 5 2010
1,".J. Hayes, .D. Harris, .B. Lopez, .C. Lee, .T. Williams ",1,12.1,37.0,13.0,21.0,61.9,4.0,7.0,57.1,7.0,8.0,87.5,1.0,11.0,12.0,6.0,1.0,1.0,3.0,1.0,3.0,6.0,20.0,NJN,Mar 5 2010
2,".T. Hassell, .D. Harris, .B. Lopez, .C. Lee, .C. Douglas-Roberts ",1,8.1,18.0,8.0,14.0,57.1,2.0,4.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,4.0,NJN,Mar 5 2010
3,".D. Harris, .J. Yi, .B. Lopez, .C. Douglas-Roberts, .T. Williams ",1,6.8,18.0,9.0,15.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,0.0,1.0,0.0,1.0,4.0,1.0,6.0,NJN,Mar 5 2010
4,".K. Dooling, .J. Hayes, .K. Humphries, .J. Yi, .T. Williams ",1,6.1,10.0,4.0,8.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,0.0,1.0,0.0,3.0,1.0,-4.0,NJN,Mar 5 2010
5,".K. Dooling, .T. Hassell, .J. Yi, .B. Lopez, .C. Lee ",1,3.8,4.0,1.0,9.0,11.1,0.0,0.0,0.0,2.0,3.0,66.7,4.0,1.0,5.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,-7.0,NJN,Mar 5 2010
6,".K. Dooling, .D. Harris, .K. Humphries, .B. Lopez, .T. Williams ",1,3.6,4.0,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,100,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-4.0,NJN,Mar 5 2010
7,".K. Dooling, .J. Hayes, .B. Lopez, .C. Lee, .T. Williams ",1,3.4,6.0,2.0,5.0,40.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,NJN,Mar 5 2010
8,".J. Hayes, .D. Harris, .K. Humphries, .C. Lee, .T. Williams ",1,3.3,10.0,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,NJN,Mar 5 2010
9,".J. Hayes, .D. Harris, .K. Humphries, .B. Lopez, .T. Williams ",1,3.2,7.0,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,NJN,Mar 5 2010
10,".K. Dooling, .J. Hayes, .K. Humphries, .C. Lee, .T. Williams ",1,3.2,10.0,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,NJN,Mar 5 2010
11,".K. Dooling, .D. Harris, .J. Yi, .B. Lopez, .T. Williams ",1,2.8,3.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-1.0,NJN,Mar 5 2010
12,".T. Hassell, .D. Harris, .J. Yi, .B. Lopez, .C. Lee ",1,2.8,4.0,1.0,7.0,14.3,0.0,0.0,0.0,2.0,2.0,100,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,-7.0,NJN,Mar 5 2010
13,".K. Dooling, .J. Hayes, .K. Humphries, .C. Douglas-Roberts, .T. Williams ",1,2.5,10.0,4.0,5.0,80.0,2.0,2.0,100,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,NJN,Mar 5 2010
14,".K. Dooling, .K. Humphries, .J. Yi, .C. Lee, .T. Williams ",1,2.5,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-2.0,NJN,Mar 5 2010
15,".J. Hayes, .D. Harris, .B. Lopez, .C. Douglas-Roberts, .T. Williams ",1,2.4,3.0,1.0,5.0,20.0,0.0,1.0,0.0,1.0,2.0,50.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,-1.0,NJN,Mar 5 2010
16,".K. Dooling, .J. Hayes, .K. Humphries, .B. Lopez, .T. Williams ",1,2.4,5.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,1.0,100,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,NJN,Mar 5 2010
17,".T. Hassell, .J. Hayes, .D. Harris, .K. Humphries, .B. Lopez ",1,2.3,2.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,-3.0,NJN,Mar 5 2010
18,".J. Hayes, .D. Harris, .K. Humphries, .B. Lopez, .C. Douglas-Roberts ",1,1.8,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,100,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,-4.0,NJN,Mar 5 2010
19,".D. Harris, .K. Humphries, .J. Yi, .C. Douglas-Roberts, .T. Williams ",1,1.7,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,100,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,NJN,Mar 5 2010
20,".J. Hayes, .D. Harris, .K. Humphries, .C. Douglas-Roberts, .T. Williams ",1,1.7,3.0,1.0,1.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,NJN,Mar 5 2010
21,".K. Dooling, .D. Harris, .K. Humphries, .J. Yi, .T. Williams ",1,1.6,7.0,3.0,3.0,100,0.0,0.0,0.0,1.0,1.0,100,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NJN,Mar 5 2010
22,".J. Hayes, .D. Harris, .K. Humphries, .C. Lee, .C. Douglas-Roberts ",1,1.5,4.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,NJN,Mar 5 2010
23,".T. Hassell, .D. Harris, .K. Humphries, .B. Lopez, .C. Douglas-Roberts ",1,1.2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,NJN,Mar 5 2010
24,".K. Dooling, .K. Humphries, .C. Lee, .C. Douglas-Roberts, .T. Williams ",1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,NJN,Mar 5 2010
0,".S. Jackson, .N. Mohammed, .G. Wallace, .B. Diaw, .R. Felton ",1,12.0,18.0,6.0,15.0,40.0,1.0,3.0,33.3,5.0,7.0,71.4,0.0,9.0,9.0,5.0,5.0,0.0,3.0,1.0,2.0,7.0,0.0,CHA,Dec 28 2009
1,".S. Jackson, .D. Diop, .G. Wallace, .B. Diaw, .R. Felton ",1,5.3,8.0,4.0,10.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,-5.0,CHA,Dec 28 2009
2,".G. Wallace, .R. Murray, .B. Diaw, .R. Felton, .S. Graham ",1,5.0,11.0,4.0,10.0,40.0,0.0,1.0,0.0,3.0,5.0,60.0,2.0,3.0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,CHA,Dec 28 2009
3,".G. Wallace, .R. Murray, .B. Diaw, .S. Graham, .D. Augustin ",1,4.4,7.0,1.0,7.0,14.3,0.0,3.0,0.0,5.0,5.0,100,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,CHA,Dec 28 2009
4,".S. Jackson, .G. Wallace, .R. Murray, .B. Diaw, .R. Felton ",1,4.2,8.0,3.0,6.0,50.0,0.0,1.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,-4.0,CHA,Dec 28 2009
5,".S. Jackson, .D. Diop, .G. Wallace, .R. Murray, .R. Felton ",1,3.5,16.0,6.0,6.0,100,1.0,1.0,100,3.0,4.0,75.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,CHA,Dec 28 2009
