,TEAM,AWAY,GAMEDAY_FMT,SEASON_FMT,AWAYSCORE,HOMESCORE,HOMEWIN,HOME_OFFRTG,AWAY_OFFRTG,HOME_DEFRTG,AWAY_DEFRTG
4816,POR,TOR,2010-11-06,2010,84,97,1,39.91134020618557,11.542708333333335,33.50515463917526,10.332291666666666
4817,ORL,MIN,2010-11-03,2010,86,128,1,38.231914893617024,38.016,28.719148936170214,33.984
4818,POR,HOU,2011-01-02,2010,85,100,1,6.370680628272251,4.1643243243243235,6.8301047120418845,4.3243243243243255
4819,ORL,LAL,2011-02-13,2010,75,89,1,21.379797979797974,16.096875,20.938383838383835,20.825
4820,SAS,MIL,2010-12-15,2010,90,92,1,13.793684210526314,15.809684210526314,11.293578947368422,14.788421052631573
4821,SAS,ATL,2010-12-10,2010,92,108,1,5.229411764705882,11.149514563106797,7.0588235294117645,14.69126213592233
4822,MIN,MEM,2011-02-02,2010,102,84,0,4.947916666666667,18.08085106382979,6.03125,18.348936170212763
4823,SAS,MIA,2011-03-04,2010,95,125,1,6.394736842105264,8.4375,8.023263157894737,9.95625
4824,ORL,POR,2011-03-07,2010,89,85,0,12.067422680412374,11.366526315789473,11.197113402061854,12.77242105263158
4825,ORL,DEN,2011-03-18,2010,82,85,1,33.035714285714285,20.84210526315789,30.739795918367353,15.189473684210524
4826,POR,GSW,2010-12-18,2010,95,96,1,5.096575342465753,11.0,5.695890410958903,9.610526315789473
4827,ORL,MIA,2011-02-03,2010,104,100,0,5.897610921501705,3.0309278350515467,6.088737201365187,2.8625429553264605
4828,ORL,NJN,2011-03-25,2010,85,95,1,6.1348101265822805,5.720338983050849,5.69620253164557,6.566949152542372
4829,MIN,DEN,2011-02-05,2010,113,100,0,2.5673684210526315,4.291780821917809,2.9715789473684215,3.4993150684931504
4830,ORL,WAS,2011-02-16,2010,76,101,1,5.896193771626298,7.404255319148937,5.193079584775086,7.804255319148936
4831,MIN,MEM,2011-02-23,2010,104,95,0,3.2534246575342465,11.969014084507046,3.965753424657534,12.146478873239436
4832,TOR,NOH,2011-03-01,2010,90,96,1,14.036129032258065,23.09684210526316,14.998064516129034,22.247052631578946
4833,MIN,PHI,2011-02-12,2010,107,87,0,24.302912621359223,14.859405940594055,21.273786407766988,15.366336633663366
4834,TOR,PHX,2011-02-25,2010,110,92,0,15.612631578947367,29.527199999999997,20.94821052631579,19.3536
4835,ORL,OKC,2011-02-25,2010,88,111,1,15.65721649484536,6.482903225806452,7.585051546391753,12.49741935483871
4836,MIN,NOH,2011-02-25,2010,95,81,0,1.6878048780487809,4.302816901408451,3.1365853658536587,3.70774647887324
4837,POR,UTA,2010-12-30,2010,89,100,1,2.8229999999999995,2.200680272108844,2.499,4.295918367346939
4838,POR,SAS,2011-02-01,2010,86,99,1,3.75177304964539,8.142857142857142,7.929078014184397,6.7628571428571425
4839,POR,MIN,2010-12-17,2010,102,107,1,6.2287700534759365,5.8500000000000005,4.842673796791443,7.8
4840,POR,DEN,2011-02-25,2010,106,107,1,7.220526315789473,4.790383275261324,7.28494736842105,5.196794425087108
4841,ORL,MIL,2011-01-05,2010,87,97,1,7.462937062937063,5.151034482758621,11.558041958041956,4.137241379310345
4842,POR,OKC,2010-11-04,2010,107,106,0,11.106217616580313,10.130051813471505,8.323834196891191,13.122797927461141
4843,MIN,CHA,2011-01-05,2010,108,105,0,9.090909090909092,36.185567010309285,12.727272727272727,30.117525773195876
4844,ORL,CLE,2010-11-26,2010,100,111,1,5.756666666666666,6.695811518324607,2.7766666666666664,5.706282722513089
4845,MIN,LAC,2011-02-16,2010,98,90,0,5.21340206185567,6.112891986062717,2.680412371134021,4.181184668989547
4846,MIN,SAC,2011-03-20,2010,127,95,0,4.3275000000000015,2.517482517482517,3.2325000000000004,3.146853146853147
4847,POR,DEN,2010-11-18,2010,83,86,1,10.888095238095238,7.123523316062176,10.985238095238094,7.727875647668394
4848,MIN,CLE,2010-12-04,2010,95,129,1,9.847499999999998,9.473684210526317,13.99125,4.456421052631579
4849,MIN,OKC,2010-12-08,2010,111,103,0,12.377319587628865,6.6953125,12.389175257731958,8.09375
4850,OKC,DEN,2010-12-25,2010,106,114,1,10.622797927461141,5.5405263157894735,8.57098445595855,6.05
4851,TOR,CHA,2011-03-13,2010,95,90,0,3.847307692307692,3.587625,2.937307692307692,4.640625
4852,MIN,LAC,2010-11-17,2010,111,113,1,7.78,9.282539682539682,4.0,6.349206349206349
4853,NYK,MIN,2010-12-06,2010,114,121,1,20.189690721649484,5.728125,14.949484536082473,11.98125
4854,ORL,TOR,2010-11-12,2010,110,106,0,14.711538461538463,8.181818181818182,11.394755244755244,10.472727272727274
4855,TOR,ATL,2011-01-12,2010,104,101,0,5.916955017301038,4.591836734693878,5.916955017301038,4.931632653061225
4856,MIN,BOS,2011-03-27,2010,85,82,0,29.374468085106386,22.516530612244896,22.90212765957447,23.877551020408163
4857,LAL,CHI,2010-11-23,2010,91,98,1,14.253061224489795,11.479591836734695,14.693877551020408,8.219387755102039
4858,MIN,SAC,2010-10-27,2010,117,116,0,6.424329896907217,3.711340206185567,4.798762886597938,4.639175257731959
4859,MIN,DET,2010-12-10,2010,99,109,1,21.890425531914893,18.75520833333333,23.48723404255319,10.725
4860,MIN,IND,2011-03-09,2010,75,101,1,27.130434782608692,27.552,22.956521739130434,20.568
4861,NYK,PHI,2011-02-06,2010,103,117,1,5.25103448275862,4.756313993174062,2.147586206896552,3.6969283276450513
4862,PHX,POR,2011-01-14,2010,111,115,1,5.669747899159664,10.305907172995779,5.254621848739496,9.841772151898734
4863,LAL,GSW,2010-11-21,2010,89,117,1,5.970927835051548,5.569337979094079,5.6721649484536085,4.515679442508711
4864,MIN,CHI,2011-03-30,2010,108,91,0,10.309278350515463,18.94736842105263,13.587628865979381,19.469473684210524
4865,PHX,NOH,2011-03-25,2010,106,100,0,7.015410958904107,3.8775086505190313,4.750684931506848,5.847750865051904
4866,OKC,LAC,2011-02-22,2010,88,111,1,6.8244827586206895,7.3436170212765965,10.213448275862069,9.218936170212764
4867,LAL,MEM,2011-01-02,2010,104,85,0,6.833076923076924,6.536296296296297,4.587692307692309,8.171851851851853
4868,LAL,UTA,2011-01-25,2010,91,120,1,10.683157894736842,4.376439790575916,6.46,7.745549738219895
4869,LAL,HOU,2011-02-01,2010,106,114,1,6.376518218623482,4.763636363636363,7.287449392712551,3.0290909090909093
4870,NYK,MEM,2011-03-17,2010,99,120,1,11.198936170212765,41.59166666666668,9.829787234042556,32.840625
4871,LAL,POR,2011-03-20,2010,80,84,1,10.269709543568464,7.06311475409836,11.292116182572613,4.854098360655738
4872,TOR,UTA,2011-03-09,2010,96,94,0,7.677083333333334,14.65578947368421,14.0625,10.646315789473684
4873,LAL,DAL,2011-03-31,2010,82,110,1,5.031818181818182,5.94,7.576363636363636,3.751875
4874,PHX,SAS,2010-11-03,2010,112,110,0,11.095890410958905,10.617391304347825,8.941438356164383,4.483695652173912
4875,MIN,MIL,2010-10-29,2010,85,96,1,9.742736842105263,16.107216494845353,12.994105263157895,12.470103092783505
4876,LAL,PHX,2011-03-22,2010,137,139,1,7.240594405594406,4.702342657342657,5.213706293706294,6.291188811188811
4877,MIN,UTA,2011-03-11,2010,101,122,1,3.4137931034482767,13.505684210526313,3.90196551724138,14.234684210526314
4878,TOR,DET,2011-01-14,2010,101,95,0,4.275957446808511,4.3779238754325265,5.634255319148936,2.7028027681660904
4879,MIN,NYK,2010-11-12,2010,103,112,1,9.894791666666666,23.91958762886598,7.291666666666668,17.164948453608247
4880,LAL,PHX,2010-11-14,2010,121,116,0,10.78546875,6.932319587628866,7.76625,9.27463917525773
4881,TOR,IND,2011-03-11,2010,98,108,1,4.9099476439790575,4.589052631578949,6.144502617801048,4.388210526315788
4882,LAL,TOR,2010-11-05,2010,103,108,1,18.2,10.415625,14.34255319148936,11.458333333333332
4883,NYK,WAS,2010-11-05,2010,91,112,1,4.934010152284264,31.0,6.091370558375635,33.325
4884,LAL,POR,2010-11-07,2010,96,121,1,17.30769230769231,11.804109589041095,19.03076923076923,8.112328767123287
4885,OKC,CLE,2010-12-12,2010,77,106,1,23.195876288659797,10.828125,25.213917525773198,10.828125
4886,ORL,PHX,2010-11-18,2010,89,105,1,21.5296875,7.67516129032258,9.5203125,10.38483870967742
4887,ORL,NYK,2011-03-01,2010,110,116,1,11.92116182572614,4.938271604938271,9.000829875518672,8.888888888888891
4888,LAL,IND,2010-11-28,2010,95,92,0,25.41666666666667,11.254736842105265,17.1875,9.473684210526317
4889,PHX,ORL,2011-03-13,2010,111,88,0,14.908064516129029,5.15625,10.718709677419351,12.375
4890,PHX,DEN,2011-03-10,2010,116,97,0,5.407665505226481,5.455985915492956,6.249477351916377,5.63556338028169
4891,TOR,NYK,2010-10-27,2010,98,93,0,6.994818652849741,10.15625,5.673575129533679,9.309895833333332
4892,TOR,GSW,2010-11-08,2010,109,102,0,16.407216494845358,19.45,22.23711340206186,15.683333333333332
4893,OKC,SAC,2011-02-15,2010,96,126,1,9.535609756097562,1.8824738675958188,6.525156794425088,2.2578397212543555
4894,ORL,ATL,2010-11-08,2010,89,93,1,10.798979591836737,8.421052631578947,7.755102040816326,7.301052631578948
4895,OKC,DAL,2010-12-27,2010,103,93,0,5.642857142857142,2.3652482269503547,4.761904761904762,2.195035460992908
4896,POR,DAL,2011-03-15,2010,101,104,1,10.043939393939397,8.922279792746114,11.422727272727276,6.046632124352331
4897,POR,UTA,2010-11-20,2010,103,94,0,4.192574257425743,3.267676767676768,3.7113861386138614,6.378787878787879
4898,ORL,PHI,2011-01-19,2010,98,99,1,10.919298245614034,5.048780487804878,6.23859649122807,8.02787456445993
4899,MIN,SAS,2010-11-24,2010,113,109,0,6.570629370629371,13.420422535211266,10.212587412587414,8.703521126760563
4900,MIN,LAL,2010-11-19,2010,112,95,0,12.99020979020979,11.773793103448277,9.79020979020979,12.502068965517239
4901,ORL,TOR,2011-01-21,2010,72,112,1,8.876582278481012,4.936708860759494,6.875316455696202,6.318987341772152
4902,ORL,MEM,2010-11-15,2010,72,89,1,13.829787234042554,17.75257731958763,13.31808510638298,17.11855670103093
4903,ORL,DET,2011-01-24,2010,103,96,0,6.7254827586206885,4.586236933797911,4.5186206896551715,6.7957839721254345
4904,LAL,MIN,2010-11-09,2010,94,99,1,7.931034482758621,6.646153846153847,5.172413793103448,8.023076923076923
4905,MIN,DAL,2011-03-07,2010,108,105,0,9.173684210526316,6.577202072538861,7.215789473684211,4.434196891191711
4906,OKC,HOU,2010-12-15,2010,105,117,1,3.9258188153310116,3.6244700460829486,3.3224738675958188,3.4042396313364063
4907,OKC,LAL,2011-02-27,2010,90,87,0,5.658181818181819,16.59,7.8981818181818175,13.423846153846151
4908,OKC,PHX,2010-12-19,2010,113,110,0,11.888111888111887,11.492957746478872,15.418881118881115,7.774647887323943
4909,TOR,CHA,2010-11-10,2010,101,96,0,6.4305,6.063591549295776,4.9095,7.84330985915493
4910,OKC,GSW,2010-12-05,2010,109,114,1,12.24375,6.453886010362693,10.415625,8.518134715025909
4911,MIN,ATL,2010-11-05,2010,113,103,0,10.209896907216494,15.487659574468086,14.782268041237113,9.099574468085104
4912,TOR,CLE,2010-10-29,2010,81,101,1,8.657731958762886,13.91326530612245,9.495360824742267,11.341836734693878
4913,OKC,NJN,2010-12-29,2010,93,114,1,27.36842105263159,11.754166666666665,25.343157894736837,15.064583333333333
4914,PHX,HOU,2011-03-08,2010,110,113,1,13.109589041095886,11.74054054054054,11.98972602739726,13.902702702702706
4915,OKC,ATL,2010-12-31,2010,94,103,1,32.27040816326531,19.3125,25.88673469387755,24.43125
4916,PHX,NJN,2011-01-12,2010,109,118,1,26.109473684210528,12.147916666666667,21.050526315789472,18.608333333333334
4917,MIN,GSW,2010-11-27,2010,104,94,0,17.751578947368422,17.680851063829785,21.524210526315787,11.782978723404256
4918,PHX,CLE,2011-01-09,2010,100,108,1,18.034468085106386,13.808041237113402,16.276595744680854,13.808041237113402
4919,OKC,SAC,2010-12-17,2010,87,102,1,14.48,2.8286387434554974,9.90857142857143,3.392670157068063
4920,MEM,SAS,2011-03-01,2010,93,109,1,11.82680412371134,7.2765957446808525,14.783505154639174,4.5212765957446805
4921,MIA,CHA,2010-11-19,2010,87,95,1,11.187500000000002,8.859574468085107,8.489583333333334,7.659574468085107
4922,GSW,ATL,2011-02-25,2010,95,79,0,10.638297872340424,14.65263157894737,10.106382978723405,11.115789473684213
4923,DAL,TOR,2010-12-28,2010,84,76,0,12.470103092783505,9.318247422680413,10.243298969072166,11.094123711340208
4924,DEN,SAC,2011-01-01,2010,86,104,1,4.84569536423841,10.234,3.504635761589404,9.610666666666663
4925,DEN,SAS,2010-12-16,2010,113,112,0,4.78871794871795,3.803076923076924,7.423589743589742,3.803076923076924
4926,ATL,HOU,2011-01-15,2010,112,106,0,16.6640625,11.084693877551024,13.0640625,12.42734693877551
4927,CLE,BOS,2010-11-30,2010,106,87,0,3.505281690140845,10.123239436619716,4.059154929577464,8.463028169014084
4928,CLE,ATL,2011-03-27,2010,99,83,0,8.217543859649123,5.431034482758621,6.624561403508773,7.609655172413793
4929,DEN,MIA,2011-01-13,2010,102,130,1,11.597938144329893,10.776315789473683,6.624742268041238,14.778947368421054
4930,CHA,MIA,2011-02-04,2010,109,97,0,6.074476987447699,9.258606557377052,7.808368200836822,7.561065573770492
4931,BOS,HOU,2011-01-10,2010,108,102,0,15.52,15.954729729729733,17.936,11.486486486486488
4932,DET,PHI,2011-01-08,2010,109,112,1,8.138297872340427,4.434031413612566,8.39872340425532,4.448167539267017
4933,DEN,CHI,2010-11-26,2010,97,98,1,11.844000000000001,13.5984375,13.26315789473684,12.65625
4934,ATL,PHI,2011-02-08,2010,117,83,0,9.276470588235293,6.272268907563026,8.64579831932773,7.8050420168067225
4935,GSW,WAS,2011-03-27,2010,104,114,1,10.60468085106383,31.25833333333333,10.168085106382977,22.916666666666664
4936,CLE,MIL,2010-11-24,2010,81,83,1,10.6578125,5.7915789473684205,9.391145833333333,6.063157894736843
4937,DEN,ORL,2010-12-14,2010,94,111,1,23.816842105263163,11.540816326530615,16.711578947368427,12.734693877551019
4938,DEN,CLE,2011-01-15,2010,99,127,1,38.83846153846154,32.4037037037037,45.573076923076925,27.78148148148148
4939,DEN,UTA,2010-10-27,2010,88,110,1,13.042758620689654,5.258503401360544,9.699310344827587,9.068027210884356
4940,GSW,CHI,2011-02-05,2010,90,101,1,18.252475247524757,13.883168316831682,11.361386138613858,22.386138613861384
4941,BOS,IND,2011-03-16,2010,80,92,1,9.41469387755102,7.923236514522822,7.382857142857143,7.780082987551867
4942,DET,CHA,2010-11-05,2010,90,97,1,14.772413793103444,13.997465753424654,6.082758620689655,23.451164383561643
4943,CHA,UTA,2010-11-13,2010,96,95,0,15.705473684210528,13.99175257731959,17.922315789473682,10.131958762886596
4944,GSW,DET,2010-11-15,2010,97,101,1,14.999999999999998,23.428125,15.885,19.271875
4945,DEN,DET,2011-03-12,2010,101,131,1,9.948979591836736,17.78125,16.14387755102041,11.453125
4946,DET,IND,2011-02-16,2010,109,115,1,4.001538461538462,14.317098445595855,4.32923076923077,9.689119170984457
4947,BOS,PHX,2011-03-02,2010,103,115,1,19.503473684210526,15.839999999999998,18.714315789473684,17.505
4948,CHI,PHI,2011-03-28,2010,97,85,0,2.0349152542372884,6.34222602739726,3.197288135593221,4.017328767123288
4949,CHI,LAC,2010-12-18,2010,100,99,0,16.21875,30.08958333333333,21.7875,22.154166666666665
4950,DEN,ATL,2011-02-28,2010,90,100,1,20.842105263157894,14.674838709677417,15.157894736842106,19.741935483870968
4951,CLE,PHI,2010-11-16,2010,93,101,1,15.582587412587412,15.001048951048949,13.89083916083916,17.393286713286713
4952,CHI,CLE,2011-01-01,2010,91,100,1,12.0,6.5957894736842135,10.471204188481675,6.842105263157897
4953,CHI,ATL,2011-05-04,2010,73,86,1,4.131776649746193,2.1961855670103096,1.8644162436548224,3.312371134020619
4954,DAL,SAS,2010-12-30,2010,99,93,0,4.5434343434343445,3.3843750000000004,5.108080808080809,5.207812499999998
4955,CHA,DAL,2011-02-05,2010,101,92,0,18.064,14.022330097087377,17.04,10.67766990291262
4956,CHI,POR,2010-11-01,2010,98,110,1,12.177,19.170873786407768,9.531,18.978640776699027
4957,CHI,ORL,2011-01-28,2010,90,99,1,5.6190476190476195,11.646596858638745,4.234920634920635,6.50261780104712
4958,DET,MIA,2011-03-23,2010,100,94,0,4.019747899159663,11.473109243697474,3.547058823529412,5.7403361344537815
4959,ATL,MIA,2011-03-18,2010,106,85,0,19.27887323943662,8.750344827586206,19.64647887323944,12.502068965517239
4960,DAL,MIN,2011-03-24,2010,96,104,1,4.8412371134020615,4.4884615384615385,5.377319587628866,5.684615384615387
4961,CHA,ORL,2010-11-06,2010,91,88,0,7.744568527918783,9.379090909090909,7.489187817258884,9.871363636363636
4962,DEN,TOR,2011-03-21,2010,90,123,1,25.39928571428571,11.968085106382981,22.101428571428567,12.954255319148938
4963,CLE,MIA,2010-12-02,2010,118,90,0,9.312056737588652,6.818493150684931,4.879432624113474,9.041095890410958
4964,CHI,ATL,2011-05-02,2010,103,95,0,4.131776649746193,2.1961855670103096,1.8644162436548224,3.312371134020619
4965,DAL,ORL,2011-01-08,2010,117,107,0,11.245360824742267,14.474226804123713,14.622680412371135,10.721649484536082
4966,DET,NJN,2011-02-04,2010,82,92,1,15.516666666666666,14.55793103448276,14.790972222222221,13.483448275862068
4967,CHA,NYK,2010-11-24,2010,99,95,0,6.232207792207793,14.757019867549667,3.3381818181818184,12.829470198675494
4968,BOS,TOR,2011-01-07,2010,102,122,1,8.593093220338982,4.95,6.639025423728813,4.90875
4969,DET,MIN,2011-03-02,2010,116,105,0,16.144791666666666,7.978723404255319,7.814583333333332,15.425531914893615
4970,DEN,NOH,2011-01-09,2010,96,87,0,5.412371134020618,7.1865671641791025,3.927835051546392,6.12686567164179
4971,BOS,MEM,2011-03-23,2010,90,87,0,17.642105263157895,13.159999999999998,21.6,15.237894736842106
4972,DET,MIA,2011-02-11,2010,106,92,0,6.7373239436619725,18.9625,5.945070422535211,9.4875
4973,DET,HOU,2011-02-22,2010,108,100,0,30.64848484848485,7.5576923076923075,27.365656565656572,9.298076923076923
4974,ATL,CHA,2011-02-12,2010,88,86,0,6.002397260273972,9.482876712328766,3.8133561643835616,7.5773972602739725
4975,DAL,UTA,2011-02-23,2010,99,118,1,11.285714285714288,6.349367088607596,9.336134453781511,7.194092827004219
4976,CHA,DEN,2010-12-07,2010,98,100,1,9.551020408163266,15.0609375,12.858061224489793,13.55625
4977,DET,TOR,2010-12-11,2010,120,116,0,5.699481865284973,8.63125,4.1450777202072535,4.54375
4978,ATL,TOR,2011-02-02,2010,87,100,1,6.270202020202022,6.974345549738219,6.5656565656565675,6.335078534031412
4979,GSW,HOU,2010-10-27,2010,128,132,1,8.691608391608392,10.054195804195805,7.388811188811189,14.613986013986015
4980,CHA,PHX,2010-11-20,2010,105,123,1,20.864356435643565,8.364356435643566,11.15940594059406,18.736633663366334
4981,DEN,SAC,2011-03-30,2010,90,104,1,2.9623481781376517,6.29139344262295,2.142510121457489,5.908196721311475
4982,ATL,MIL,2011-03-15,2010,85,110,1,9.032520325203249,6.097560975609755,8.365853658536585,3.84959349593496
4983,ATL,LAC,2011-02-04,2010,100,101,1,13.133333333333333,24.210526315789476,14.583333333333332,22.20105263157895
4984,ATL,CHA,2010-12-17,2010,85,90,1,8.94234693877551,14.127551020408163,5.681122448979592,11.28877551020408
4985,BOS,NJN,2010-11-24,2010,83,89,1,7.703703703703702,10.155729166666667,4.677248677248677,9.633333333333333
4986,DET,NOH,2010-12-19,2010,108,111,1,15.661764705882351,11.76,11.661764705882351,19.662857142857145
4987,DAL,LAL,2011-05-06,2010,92,98,1,4.379723502304147,5.360556844547563,3.6866359447004617,5.360556844547563
4988,CLE,SAC,2010-10-30,2010,107,104,0,24.156435643564357,12.510679611650483,20.36633663366337,12.131067961165051
4989,CLE,NYK,2010-12-18,2010,102,109,1,8.641666666666666,17.364583333333332,6.4833333333333325,10.020833333333334
4990,ATL,DET,2011-03-20,2010,96,104,1,3.757785467128028,8.47448275862069,2.7695501730103804,7.0924137931034466
4991,BOS,MIA,2010-10-26,2010,80,88,1,17.02127659574468,13.746808510638296,13.92340425531915,16.040425531914888
4992,ATL,CHI,2011-03-02,2010,80,83,1,6.300000000000002,2.4,2.7027,4.565
4993,CHA,TOR,2010-12-14,2010,91,97,1,10.461549295774649,7.743214285714285,8.873239436619716,9.765642857142854
4994,ATL,OKC,2011-03-04,2010,111,104,0,13.876041666666666,29.75918367346939,7.241666666666667,26.4030612244898
4995,CHA,DET,2010-12-27,2010,100,105,1,11.224657534246576,9.368965517241381,11.213013698630137,6.239999999999998
4996,ATL,POR,2011-03-12,2010,82,91,1,25.54909090909091,16.830000000000002,22.86545454545455,15.7896
4997,DEN,POR,2011-02-02,2010,90,109,1,3.834146341463415,5.491166077738517,4.515679442508711,5.8674911660777385
4998,CLE,UTA,2010-12-20,2010,101,90,0,22.388659793814433,10.605,17.628865979381445,17.66625
4999,ATL,UTA,2010-11-12,2010,90,86,0,20.41237113402062,7.025454545454546,7.4226804123711325,19.99454545454545
5000,CHI,DEN,2010-11-08,2010,92,94,1,17.8659375,12.217263157894735,10.13625,16.173473684210528
